Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
862,60,,"Great layering top! love the color- grey striped, matches almost anything. the sizing is perfect and the material is nice and think but not so chunky that it adds pounds to your frame. interesting detail with the snap neck looks sporty and jeeps it from being just another basic turtleneck.",4,1,0,General Petite,Tops,Knits
909,27,"Soft, lovely top","Very soft, cute design, great over leggings!",4,1,0,General,Tops,Fine gauge
906,33,"Cute, but the quality is so-so","I like the design and the color of the cardigan (i got green). i like the details on the back. the cardigan is tts, the shoulder width and sleeves length seems perfect (for reference: 5'7"", 125 lb, got size s).

the problem for me is that the cardigan is not as long as it looks in the photos for the rose color; the pictures for the beige show the length more accurately. it may work for a smaller lady, but i like my cardigans a bit longer and cozier.

also, it is not just that the material is",3,0,1,General Petite,Tops,Fine gauge
862,53,Comfortable!,I love this stylish sweater. i ordered black. it is very soft and comfortable. i wear it with snaps open or closed. looks great either way.,5,1,0,General Petite,Tops,Knits
862,38,Just ok,"I ordered this in black and red. i had high hopes based on the reviews this received, but it's just ok. i will be returning.",3,0,0,General Petite,Tops,Knits
1100,63,Adorable dress with vintage flare,"I am 5'4"" so at the ""tall"" end of petit - and this is the perfect length. i haven't really done midi dresses before because i feel make me look stout. this is not the case. it hits mid-calf. the fabric is very thick, although for polyester i think it's kind of pricey. i'm going to keep it anyways, it doesn't look or feel cheap, and i think it will be good for travel because i don't think it wrinkles easily. the ribbon hits in a very flattering place right above the waist. i have a very athletic",5,1,5,General,Dresses,Dresses
903,25,Cute top,"Love the collar, cut is cropped but i'm wearing a tank under for hole coverage anyways. no complaints!",5,1,1,General,Tops,Fine gauge
906,37,,,5,1,0,General Petite,Tops,Fine gauge
835,42,Beautiful!,"I bought this blouse in both the cream and the blue. both are lovely. i would say that the size runs a bit large, i bought size 12 and the bodice hangs away from my back, arms fit well though, loose fit. hangs well. the lace is nice and stiff. the cream has some cafe au lait shading on some of the lace so it could almost look stained. i don't think that will be how it reads, though, but fair warning.",5,1,0,General Petite,Tops,Blouses
909,59,,"Love this sweater! it's really flattering, long and lean, though not tight, just the right amount of shape and length for my size. i run between and 8 and a 10, and i'm about 5'8"", i ordered the medium. i love the contrasting knits of the sleeves and body of the sweater. i only wish it came in more colors, i'd order it again!",5,1,0,General,Tops,Fine gauge
862,40,So soft,So soft that i bought in 3 colors. i love wearing them. it is comfortable yet tailored. i highly recommend.,5,1,0,General Petite,Tops,Knits
506,46,,Retailer sleep pants are my favorite...the only sleep pants i will wear. fit is perfect. flowing shape and ultra-soft fabric feel like a little bit of luxury. first thing i put on when i get home from work!,5,1,0,Initmates,Intimate,Sleep
506,29,Comfy and cute!,"I grabbed this pair of pj pants on sale, and i'm glad i did. the material is soft and lightweight-- ideal for summer,. they fit loose but true to size for a standard pair of pj pants.",5,1,0,Initmates,Intimate,Sleep
909,33,,This thing sheds so much it's almost unuseable but i used an entire roll of sticky roller and got it to the point where i could wear it with only a glob of fuzz on my underwear not other people's couches. it's cute and fits well other than that. buy a sticky roller!,3,0,0,General,Tops,Fine gauge
906,58,My new go-to,"I've been looking for a mid-weight, shrug-on cardigan for a while now and i've finally found the one! as a petite (5'4"", 130 lbs) lady with big boobs, i hate clingy cardigans with buttons since they are just so unflattering. 

luckily this cardigan is warm without being stifling, fitted in the sleeve without being impossible to wear over clothes with different-length sleeves, and perfectly cut to slim even thought it is shrug-y. i especially like the back details, which are even more curve-fla",5,1,1,General Petite,Tops,Fine gauge
909,36,Great long sweater,Love the softness of this sweater - it's very flattering without feeling like i am swimming in it. like the other reviewer said - it sheds a lot! the cream is very sheer so i had to wear a tank underneath.,4,1,0,General,Tops,Fine gauge
1100,62,Lovely flattering dress,"This dress is so flattering on, i was astounded. often the ""waistline"" in the petite dress are very high, even though i'm only 5'1"" tall, but this one hit at the right place and the skirt made me feel slim and tall. the fabric feels silky and the pattern is nice, but it is a pretty conservative style and perhaps a bit dark for spring. would be great for work, or church, but unfortunately doesn't really fit my lifestyle and i personally prefer a more unique style for the price. i highly recommend",5,1,10,General,Dresses,Dresses
906,33,Sweater fits beautifully,"I bought the sweater in nude, and it fits perfectly. it is so much better than a standard cardigan- it has beautiful details. its drapes so well across your body, and it longer in the front than the back which makes it hang beautifully. i wear this to work, but would definitely wear this on the weekends for more casual outfits- its very versatile.",5,1,0,General Petite,Tops,Fine gauge
909,41,,"I bought this sweater in dark grey in the store. i really loved it at first - it's very soft and cozy and fits really well. i especially like that it's long enough to cover my tummy and butt when i wear skinny jeans or leggings. however, the other reviews that mention it gets fuzz all over the place are accurate. i doubt i would have bought this if i had read them first. it even has dark grey fuzz in the inside of the sleeves. however, my biggest disappointment is that after just one wearing, th",3,0,0,General,Tops,Fine gauge
835,44,Makes me feel beautiful!,"I ordered this top in ivory in 2 sizes, because i'm in between and it looks so great in the photos and didn't want to risk it selling out while i debated sizing. i really loved the larger size because the material is not stretchy and i didn't want the sleeves to be tight when i move. it is somewhat boxy on the seam at the waist so i'm having it taken in a little so it fits more like a peplum and flares. adding a skinny belt just didn't distribute the excess fabric as i envisioned. it really is a",5,1,1,General Petite,Tops,Blouses
909,45,"So soft, but sheds so much!","I got this sweater in the neutral color, which is very versatile. it is truly, beautifully soft and the design is very pretty -- i really like the different material of the arms and v-neck. the length is good, too, if you like longer sweaters, as i do. the downside: it sheds so badly! sweater is just everywhere after putting it on. i don't think i could wear it out of the house for this reason. another reviewer suggested taking a tape roller to it to make it wearable, but i think that would take",4,1,0,General,Tops,Fine gauge
